1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;;;;;;;;;;;;;;;
-0.336971803;-0.607372601;-0.725856323;-0.805451113;-0.756370013;-0.352525666;-0.757071165;-0.793113919;-0.360464252;-0.403454474;-0.53674884;-0.424574274;-0.576721944;-0.510195645;-0.639695145;-0.376888613;-0.19355354;-0.551200799;-0.373812843;-0.358145108;-0.163210669;;;;;;;;;;;;;;;
-0.741865965;-1.431915848;-1.46436273;-1.814405897;-1.519419671;-1.227126813;-1.522311249;-1.34084831;-1.349417176;-1.875;-0.345534387;-0.821956614;-1.943293788;-1.36484607;-0.810821775;-0.486027093;-0.382215725;-0.847418161;-0.264562298;-0.413686789;-0.701558107;;;;;;;;;;;;;;;
-1.185181094;-2.280616162;-1.77466041;-2.550354448;-2.19208115;-1.375513694;-1.914050372;-2.114418428;-1.215933093;-1.203325803;-0.363608972;-1.355216132;-2.238242437;-1.938222202;-1.069549328;-0.876512794;-0.816861337;-1.048008144;-0.581213211;-0.631497783;-0.921587764;;;;;;;;;;;;;;;
-1.722602165;-1.526811595;-1.228798186;-1.904539092;-1.318198733;-0.997163854;-1.482874263;-1.450178783;-1.246807885;-1.063377178;-0.997289673;-0.787703372;-1.358968234;-1.632805141;-0.688919815;-0.997003924;-0.483084801;-0.994617771;-0.716315774;-0.705923752;-0.828363233;;;;;;;;;;;;;;;
-0.893521781;-1.782146666;-2.158383162;-2.341919145;-1.772096528;-1.390477958;-2.097803471;-1.715809433;-1.032154231;-1.359712806;-0.553737106;-0.989710418;-1.937287535;-1.910309838;-0.895842301;-1.108047147;-0.533268928;-1.094957894;-0.870156774;-0.715076895;-0.792748062;;;;;;;;;;;;;;;
-3.692321771;-2.880610672;-3.382973795;-3.994535923;-2.622106905;-2.294312837;-2.972954718;-2.929578403;-2.153353037;-2.206973542;-2.32578636;-1.380453536;-2.853217399;-2.96138866;-0.986134641;-2.135656333;-1.176380179;-1.884286834;-1.712230018;-1.803654461;-2.078746216;;;;;;;;;;;;;;;
-4.941697964;-3.021140523;-3.983337729;-4.829788975;-3.185719258;-2.891424432;-3.142122826;-4.110981124;-2.55190974;-2.861219676;-2.492334118;-1.796072465;-3.397466923;-3.484075561;-1.175147605;-2.512675034;-1.086099768;-2.315687455;-1.718769952;-1.972844804;-2.520084621;;;;;;;;;;;;;;;
-1.550408032;-1.694228314;-2.114754406;-3.279798457;-2.61542543;-1.643459122;-2.536014253;-2.226748766;-1.358035013;-1.967752441;-1.485056051;-1.094822995;-2.371023667;-1.602422121;-0.830903305;-2.202232665;-1.351486014;-1.55840632;-1.510908687;-1.426390888;-2.028282453;;;;;;;;;;;;;;;
-1.60430877;-1.963230194;-1.966469595;-2.836204282;-2.59875367;-1.849026158;-2.211044132;-2.554451453;-1.307783863;-1.915261154;-1.041666323;-1.165510972;-2.258908734;-1.87790701;-0.826156313;-1.921673114;-0.753421913;-1.350083548;-1.121128058;-1.002619152;-1.590940708;;;;;;;;;;;;;;;
-0.983221723;-1.152078983;-1.381307262;-2.320950085;-2.209388381;-1.432870346;-1.553275446;-1.730336245;-0.794180609;-1.340014778;-0.55761688;-0.696077604;-1.365166899;-1.159869432;-0.529152262;-1.112378218;-1.205657631;-0.895169086;-0.741454569;-1.1710624;-1.363102501;;;;;;;;;;;;;;;
-4.702421489;-3.752806043;-3.308293481;-3.703328803;-2.811291167;-2.599759279;-2.732923301;-3.817040962;-2.665084123;-2.597386145;-2.401849027;-1.807891476;-3.255610328;-3.410957621;-1.328119238;-2.049955241;-0.863108435;-1.902441145;-1.734331055;-1.648125724;-2.206256313;;;;;;;;;;;;;;;
-0.099775638;-0.184717263;-0.08038389;-0.197331697;-0.219896715;-0.082666262;-0.204254558;-0.149361679;-0.074169579;-0.079721838;-0.002075001;-0.090163655;-0.134856921;-0.110568976;-0.169131173;-0.048000204;-0.020736733;-0.029118477;-0.01782591;-0.025342289;-0.010273065;;;;;;;;;;;;;;;
-4.1988545;-3.357648605;-3.962786605;-4.039980842;-3.711220354;-2.598654038;-3.151858557;-4.368538318;-1.906261877;-2.47210558;-1.341861494;-1.711800209;-3.456206133;-2.717742632;-1.426773181;-1.673255031;-1.331968291;-2.23835839;-1.165926972;-1.209319241;-1.660430514;;;;;;;;;;;;;;;
-0.401085191;-0.762808329;-0.501553058;-1.089572297;-0.96994422;-0.385195524;-0.641394784;-0.53328511;-0.222307089;-0.400051609;-0.026002318;-0.290043148;-0.697017441;-0.505040292;-0.27589478;-0.117386855;-0.109582437;-0.112097235;-0.042649928;-0.189170953;-0.238713012;;;;;;;;;;;;;;;
-0.720319785;-1.394507978;-1.160783519;-1.016099015;-1.554679964;-0.856675417;-1.03229205;-1.734492411;-0.743463656;-0.739865234;-0.111493761;-0.993273183;-1.366014076;-1.202233284;-0.649657669;-0.291727127;-0.319705724;-0.268062945;-0.195877389;-0.293341298;-0.409120948;;;;;;;;;;;;;;;
-1.290568336;-1.111708484;-1.454823132;-1.582698647;-1.090191964;-8.84E-01;-1.109715456;-1.738753104;-0.520998733;-1.015911567;-0.399055811;-0.612418475;-1.432300089;-1.034586185;-0.5366011;-0.690323862;-0.322748656;-0.497232385;-0.352585916;-0.489507795;-0.391967848;;;;;;;;;;;;;;;
-0.077170632;-0.29839352;-0.034748398;-0.225222884;-0.459403187;-0.180574638;-0.178100399;-0.238759719;-0.096936637;-0.166653359;-0.012395685;-0.276129435;-0.249309972;-0.152705912;-0.128760109;-0.062510409;-0.048018909;-0.051751163;-0.029327331;-0.078470045;-0.079495102;;;;;;;;;;;;;;;
-2.082003899;-2.737319657;-2.773425597;-4.078921747;-3.231304462;-3.221256445;-3.218484245;-3.761957377;-2.232979918;-3.535514822;-1.699636704;-1.650350763;-3.533943536;-2.74657632;-1.298828996;-1.732227538;-1.446513875;-2.721441492;-1.834309675;-1.341854527;-1.668438839;;;;;;;;;;;;;;;
-0.032812042;-0.132737042;-0.036459141;-0.169390616;-0.178057836;-0.077830925;-0.138985887;-0.108114225;-0.062996225;-0.039751715;-0.001754182;-0.114586804;-7.63E-02;-0.11490941;-0.123641103;-0.024352957;-0.033305682;-0.026021677;-0.010448263;-0.055254875;-0.025195536;;;;;;;;;;;;;;;
-0.044196896;-0.322479864;-0.120758041;-0.340343904;-0.377629192;-0.111222337;-0.196045151;-0.1130849;-0.102486146;-0.10711014;-0.008091224;-0.076436078;-0.1694213;-0.159419958;-0.14612717;-0.067620254;-0.092159126;-0.045803132;-0.02994395;-0.059395238;-0.031381717;;;;;;;;;;;;;;;
-0.411443352;-0.872971481;-0.564723873;-1.115735994;-0.95796131;-0.628438689;-0.702365113;-0.883544048;-0.532435726;-0.556790191;-0.072557135;-0.319312914;-1.05466012;-0.545075998;-0.263395827;-0.446876601;-0.175995466;-0.294095479;-0.24980351;-0.291431593;-0.384360729;;;;;;;;;;;;;;;
-0.076420448;-0.289270669;-0.136489572;-0.298707993;-0.405730662;-0.110694504;-0.207030559;-0.224290835;-0.092726032;-0.132180574;-0.019280305;-0.120955479;-0.186361487;-0.114364175;-0.07628976;-0.132990811;-0.094087412;-0.036275131;-0.045197539;-0.051295087;-0.113399798;;;;;;;;;;;;;;;
-1.616741241;-2.269749402;-2.508860869;-3.091190884;-2.864893556;-1.636422808;-2.996040559;-3.026032706;-1.160109829;-2.066835295;-1.075799342;-1.521899706;-2.249247338;-1.946443735;-0.89347071;-1.224847354;-2.273991433;-1.249891701;-1.452125035;-1.472412557;-1.541575168;;;;;;;;;;;;;;;
-0.063124324;-0.151742651;-0.05431609;-0.19919822;-0.230505378;-0.111534054;-0.261662476;-0.072564407;-0.054257336;-0.070829741;-0.005406286;-0.064886768;-0.100512508;-0.070763555;-0.100538876;-0.052193764;-0.019047319;-0.016678729;-0.035455278;-0.064897436;-0.026455124;;;;;;;;;;;;;;;
-0.164300186;-0.228627367;-0.229857518;-0.795891629;-0.519307057;-0.352688297;-0.44328911;-0.255385749;-0.363923167;-0.463019906;-0.097158119;-0.213400103;-0.369752631;-0.444491149;-0.257015936;-0.146442847;-0.180328573;-0.15643469;-0.195943404;-0.248212137;-0.188933803;;;;;;;;;;;;;;;
-0.461647845;-1.041535532;-1.47547842;-1.885092349;-1.693149849;-1.004010456;-1.771728521;-1.31925256;-0.552370601;-1.075755393;-0.93924654;-0.338880181;-1.45404272;-0.747616841;-0.297067505;-1.156424209;-0.972557954;-1.46334001;-0.954630826;-0.900072806;-1.053447414;;;;;;;;;;;;;;;
-0.128693791;-0.597437221;-0.499269391;-1.15538203;-0.88925362;-0.39704653;-0.775546425;-0.405802514;-0.219540462;-0.255297146;-0.081940152;-0.32122724;-0.649612214;-0.471619079;-0.506428527;-0.330670943;-0.191967072;-0.117229346;-0.268646811;-0.33087001;-0.221075855;;;;;;;;;;;;;;;
-0.208489459;-0.37398078;-0.170168092;-0.476018631;-0.318082104;-0.27756632;-0.31043367;-0.234296439;-0.210941602;-0.201358192;-0.019580573;-0.157723217;-0.170284579;-0.278697837;-0.320625946;-0.099496173;-0.088400467;-0.06446456;-0.062759377;-0.070495786;-0.074089315;;;;;;;;;;;;;;;
-0.22131684;-0.755100209;-0.513274879;-1.05442234;-1.073097805;-0.472416416;-0.758143011;-0.358429856;-0.365596833;-0.381905336;-0.043810256;-0.107404159;-0.734631115;-0.432740364;-0.262276909;-0.245427456;-0.405485683;-0.308113801;-0.163057795;-0.248267762;-0.441531839;;;;;;;;;;;;;;;
-3.220686031;-3.218822528;-2.827389727;-3.490485174;-2.719141799;-2.033268873;-3.709659626;-2.941794674;-1.931202101;-2.568327167;-1.232789966;-1.802434487;-2.876566072;-3.05315568;-1.328511919;-1.684021737;-0.89760646;-2.697563308;-1.168880595;-1.261286123;-1.302501651;;;;;;;;;;;;;;;
-2.446389953;-2.494345967;-3.011025553;-4.025590768;-3.17088496;-2.694785934;-3.049824821;-3.347749888;-2.40024292;-3.360230604;-4.013459178;-1.80712268;-3.348524047;-2.892555301;-1.269572598;-3.237347548;-2.055058345;-3.203061014;-3.181863645;-2.835252567;-3.490594453;;;;;;;;;;;;;;;
-3.897692758;-3.090715379;-3.473677142;-4.136799753;-3.741117519;-3.416873864;-2.695468703;-4.189511787;-1.978193073;-2.275010108;-2.214329109;-1.561138018;-3.403763243;-2.865290886;-1.336477999;-1.940417307;-1.210194285;-2.057921112;-1.459878611;-1.717954246;-1.959857119;;;;;;;;;;;;;;;
-0.397757204;-0.494458326;-0.220461332;-0.386147651;-0.450234091;-0.249592362;-0.308292491;-0.258974162;-0.780268958;-0.233845543;-0.016201768;-0.260215152;-0.14144698;-0.407470561;-0.296567891;-0.159630661;-0.125020712;-0.041565393;-0.029843155;-0.041737812;-0.108815738;;;;;;;;;;;;;;;
-2.890441019;-2.782034494;-3.539454087;-3.970811994;-3.395937069;-2.580355948;-2.957582852;-4.454114268;-1.961415165;-2.596505494;-2.471582918;-1.815337966;-3.956644533;-3.149646265;-1.555640958;-3.409089776;-1.602654902;-2.358466507;-1.703958787;-1.778201311;-2.375472148;;;;;;;;;;;;;;;
-1.320870468;-2.176831241;-2.144473974;-2.603234523;-1.88525897;-1.341887026;-2.068899032;-1.665500178;-1.453439597;-1.576686015;-0.724743298;-0.826763596;-1.913285909;-1.599098557;-0.803619422;-1.174431092;-0.673027021;-1.038164345;-0.942595728;-1.03874374;-1.745814781;;;;;;;;;;;;;;;
-0.121399323;-0.355181851;-0.151875255;-0.468689263;-0.441378212;-0.128242361;-0.464167179;-0.371280038;-0.120120288;-0.09921958;-0.00741813;-0.105333897;-0.278830185;-0.224113676;-0.250481001;-0.113949597;-0.103767952;-0.040086265;-0.053561879;-0.117301523;-0.047638597;;;;;;;;;;;;;;;
-2.840052399;-2.339570586;-3.703250318;-3.52813281;-3.444108185;-2.42175452;-2.921056455;-3.839704582;-1.573068817;-1.963751479;-1.610908909;-1.481117121;-2.752914228;-2.331066631;-1.052134869;-2.692867267;-1.455829567;-1.526950141;-1.151090613;-1.434971818;-2.121348434;;;;;;;;;;;;;;;
-0.420803075;-1.439236147;-0.757561108;-1.72628888;-1.524649739;-0.834404084;-1.455794947;-0.937995128;-0.889802957;-0.761010006;-0.108166845;-0.808986431;-1.062424045;-0.793151562;-0.801912289;-0.205460435;-0.319672839;-0.297502453;-0.342137579;-0.268750401;-0.210444051;;;;;;;;;;;;;;;
-0.82093939;-1.415421776;-1.59539383;-2.468242114;-1.761500475;-1.616902475;-1.912045982;-1.697053938;-1.073999651;-1.636496643;-1.401709971;-0.810932053;-1.817664239;-1.650296605;-0.863151567;-1.01728473;-0.670380177;-0.990211477;-1.726747209;-0.774398213;-1.366784089;;;;;;;;;;;;;;;
-0.478675075;-0.678964281;-0.724620593;-1.121440055;-0.683629207;-0.659482571;-0.769941666;-1.14437054;-0.183583662;-0.74755134;-0.403636333;-0.305507803;-0.859858778;-0.579094099;-0.326819408;-0.476304941;-0.314725669;-0.487970335;-0.51108175;-0.290297243;-0.389870721;;;;;;;;;;;;;;;
-0.05347386;-0.32086823;-0.247550199;-0.612558138;-0.56075358;-0.148348633;-0.336386172;-0.365358999;-0.096935678;-0.180516494;-0.025052096;-0.172907813;-0.296262818;-0.193325498;-0.126346098;-0.25456085;-0.05129932;-0.11228674;-0.189653953;-0.146124995;-0.134335982;;;;;;;;;;;;;;;
-0.201812367;-0.628235024;-0.372923323;-0.693421465;-0.482155527;-0.476250435;-0.495748068;-0.394998485;-0.306676005;-0.313434476;-0.052813015;-0.194127934;-0.313335747;-0.389628579;-0.181197399;-0.055416758;-0.099562739;-0.151330118;-0.067082501;-0.122584913;-0.074351654;;;;;;;;;;;;;;;
-1.379993249;-1.924089478;-2.229305847;-3.104702639;-2.649585599;-2.283647826;-2.324283028;-2.609018489;-1.25570131;-2.488233607;-1.044982068;-1.188690877;-2.379361068;-1.942555067;-0.919888832;-1.149386549;-1.448381672;-1.778398298;-1.217173883;-1.244490157;-1.149454307;;;;;;;;;;;;;;;
-1.787406341;-2.580296445;-3.074399919;-3.66828211;-3.193527246;-2.529990281;-3.339590748;-3.31955062;-1.833392364;-2.745275107;-1.781484596;-1.601921233;-2.778428654;-2.484829008;-1.092787315;-2.542666747;-1.62758639;-2.522332832;-1.97876542;-1.758880393;-2.258804012;;;;;;;;;;;;;;;
-1.254462909;-1.822733983;-2.04095356;-2.309057587;-2.123785905;-1.4817849;-1.951410287;-2.314704731;-0.820323685;-1.621188678;-0.301533192;-1.796858342;-2.065626038;-1.770158155;-1.06882383;-0.845499846;-0.496533479;-0.993924295;-0.339511742;-0.596599649;-0.553515522;;;;;;;;;;;;;;;
-0.120231001;-0.278668175;-0.225030047;-0.468238438;-0.357048111;-0.240894555;-0.310905358;-1.75E-01;-0.111359297;-0.109072415;-0.010236224;-0.181514773;-0.243926276;-0.244418235;-0.168603012;-0.128097422;-0.04932931;-0.066873676;-0.031826835;-0.038875441;-0.098441375;;;;;;;;;;;;;;;
-0.068025611;-0.274762023;-0.178480342;-0.318696413;-0.479087915;-0.125201199;-0.156500485;-0.169872106;-0.115341871;-1.55E-01;-0.017405605;-0.05773784;-0.249755976;-0.114847708;-0.26833352;-0.100363577;-0.027631861;-0.09047811;-0.052142595;-0.169039326;-0.080926218;;;;;;;;;;;;;;;
-3.419198211;-2.54033643;-3.257132216;-4.014211754;-3.044433892;-2.404495655;-2.74938655;-3.6608812;-2.506525957;-2.867680736;-3.044854972;-1.754567566;-3.502600851;-2.729221591;-1.38278048;-3.574227541;-1.464824175;-2.577332757;-1.996492564;-1.943754545;-2.560517967;;;;;;;;;;;;;;;
-1.573556904;-2.398942738;-3.179142477;-3.853460105;-3.928868612;-3.229749916;-3.167473951;-3.684596867;-1.696441953;-3.257481157;-2.271169457;-1.606834575;-3.400539663;-2.259115847;-1.206791521;-2.652595314;-2.916089171;-2.556953402;-2.464228827;-2.48051507;-2.634088438;;;;;;;;;;;;;;;
-4.066525321;-3.403070904;-4.23416703;-4.342348175;-3.659102417;-2.895123872;-3.526092208;-4.173709794;-2.135142995;-3.023558812;-2.220115384;-2.223624618;-3.811166216;-3.32397582;-1.236696321;-2.983194444;-1.50450012;-2.337121818;-1.580218821;-1.814574839;-2.4357518;;;;;;;;;;;;;;;
-1.623027035;-1.46375533;-1.913445767;-2.852906957;-2.260090164;-2.128490308;-2.119464485;-2.320984405;-1.45356199;-3.047772145;-1.978468313;-0.916165914;-2.440047833;-1.916071111;-0.972286677;-1.709361879;-1.187646724;-2.16832367;-1.813977702;-2.723943839;-1.721863706;;;;;;;;;;;;;;;
-4.544833141;-3.276962961;-4.372161098;-4.584301513;-3.254882137;-3.094522797;-3.424832103;-4.339187789;-3.186941671;-3.545372332;-3.37329425;-2.130609775;-4.203478586;-3.890723288;-1.474918806;-3.099619964;-1.445599846;-3.307920859;-2.243877987;-2.106718601;-3.071770136;;;;;;;;;;;;;;;
-0.63195853;-1.193098052;-1.774873593;-2.301282438;-2.127147138;-1.8067283;-1.965514675;-1.855029653;-1.053631272;-1.055895009;-0.358774;-0.70487362;-1.923274565;-1.640169349;-0.916103188;-0.758613095;-0.504266408;-0.879477585;-1.044158188;-0.546214228;-0.556492913;;;;;;;;;;;;;;;
-2.932758829;-2.582707531;-2.314848964;-2.402681348;-1.95539131;-1.788625693;-2.023445116;-2.391600952;-2.635812521;-1.838850148;-1.055552882;-1.699186556;-2.51273704;-3.250483623;-2.554468943;-1.493589736;-0.672519752;-1.484247722;-1.403638352;-1.089052625;-1.578602132;;;;;;;;;;;;;;;
-0.909421946;-1.607201636;-1.689200662;-2.430303713;-1.932742661;-1.508675597;-1.609278909;-2.272301044;-0.539268319;-1.51415576;-0.332308901;-1.042881015;-1.488064207;-1.053227631;-0.59650975;-0.746105616;-0.647106966;-0.811909339;-0.461208514;-0.394567582;-0.63703947;;;;;;;;;;;;;;;
-1.952647188;-1.948907239;-2.183696908;-2.697855132;-2.129289367;-1.454180261;-1.888124795;-2.229807661;-1.235072134;-1.718048412;-1.444511546;-0.654778734;-2.157602561;-1.799395309;-0.533475051;-1.668397785;-0.286831809;-1.622968416;-1.0627278;-0.977332284;-2.204737713;;;;;;;;;;;;;;;
-0.093529885;-0.267678039;-0.103795361;-0.331508413;-0.119825148;-0.172501542;-0.325242678;-0.30562041;-0.106395685;-0.138440987;-0.018086743;-0.194560086;-0.237656381;-0.064327359;-0.277556295;-0.209326685;-0.067569259;-0.06188509;-0.045826813;-0.068923651;-0.031049314;;;;;;;;;;;;;;;
-1.591735128;-1.673323629;-1.98001274;-2.707582637;-1.917795212;-2.209351569;-1.929002722;-2.490665534;-1.252781321;-1.570578047;-0.749611883;-1.640966475;-2.546076981;-2.258222558;-1.343891519;-1.22185003;-0.647556892;-1.194895342;-1.111285347;-0.843064779;-0.926043618;;;;;;;;;;;;;;;
-3.161336685;-3.349335614;-3.520265622;-4.009064548;-4.056156131;-2.686809444;-3.05031975;-4.09018895;-2.65494665;-3.874226236;-2.198770131;-1.764846792;-3.581565177;-3.260606492;-1.797035657;-3.000145135;-1.632402494;-3.154021025;-2.151794504;-2.035026852;-2.811596108;;;;;;;;;;;;;;;
-0.091253429;-0.4620882;-0.241712767;-0.605299757;-0.568478049;-0.21408869;-0.279785975;-0.11258662;-0.166153086;-0.175810531;-0.008314402;-0.134316324;-0.371955455;-0.107067967;-0.252119466;-0.113861801;-0.183315107;-0.07850706;-0.040232493;-0.077580496;-0.04969847;;;;;;;;;;;;;;;
-0.030275701;-0.195459486;-0.089161192;-0.137901938;-0.240178284;-0.080619088;-0.160972434;-0.098014066;-0.058734528;-0.068458472;-0.002638022;-0.090819729;-0.087117698;-0.042720994;-0.108232017;-0.026354725;-0.02197724;-0.030258346;-0.0076563;-0.026105029;-0.013118044;;;;;;;;;;;;;;;
-1.186887604;-1.562120856;-1.885462441;-2.717379013;-2.464968925;-1.823681956;-1.998761902;-2.022855149;-1.265976549;-1.786435468;-0.547371121;-1.234649158;-2.152220005;-1.504194246;-0.801262628;-1.382210332;-0.812353041;-1.032373169;-1.039764849;-0.694756324;-0.95891425;;;;;;;;;;;;;;;
-0.610338783;-1.142878137;-1.123240424;-1.866058038;-1.779721233;-0.936879254;-1.561764114;-1.259280226;-0.43722153;-0.71093359;-0.086065007;-0.674813069;-0.983916476;-0.890475629;-0.606398879;-0.339197379;-0.494162011;-0.324217863;-0.156061456;-0.30347916;-0.251047656;;;;;;;;;;;;;;;
-0.191864834;-0.42439051;-0.377773026;-0.726488141;-0.503431928;-0.342379449;-0.529328605;-0.339344073;-0.259178247;-0.351663921;-0.038117382;-0.2871289;-0.550726517;-0.450656971;-0.483008202;-0.083100294;-0.175150714;-0.135150642;-0.123690483;-0.15049634;-0.097512135;;;;;;;;;;;;;;;
-1.29129432;-1.262482456;-1.409222425;-2.520148571;-1.658898482;-1.304679601;-1.656706432;-1.532771697;-0.860636926;-1.510580346;-0.868345815;-0.847671952;-1.579703084;-1.272308762;-0.771381185;-1.914111627;-0.705528635;-1.262959918;-1.230005921;-1.886023531;-1.469798478;;;;;;;;;;;;;;;
-1.546427946;-1.640179169;-2.057582646;-2.829973105;-2.283708924;-1.770914925;-1.872599762;-2.058609621;-1.708796929;-2.2834066;-0.946929034;-1.100551386;-2.3512303;-2.138100893;-0.934562632;-1.299906351;-0.835563231;-1.469250551;-1.247411367;-0.874282351;-1.139389835;;;;;;;;;;;;;;;
-1.310296844;-1.645400484;-1.625084368;-2.513758302;-1.850979607;-1.25695403;-1.426869361;-1.7424052;-1.383354859;-1.99371178;-0.908419782;-0.921958943;-1.799437313;-2.294378139;-0.97667441;-1.160616519;-0.591545548;-0.785123221;-0.93193281;-0.893581627;-1.315512883;;;;;;;;;;;;;;;
-1.434670102;-1.616690001;-2.271538897;-2.800343294;-2.290058463;-1.612050591;-2.176587847;-1.900800046;-1.092470499;-1.762353722;-2.152311245;-0.744267198;-2.221261095;-1.78543156;-0.860102771;-1.505604503;-1.047448904;-2.335134838;-1.489553186;-2.04964609;-1.964201887;;;;;;;;;;;;;;;
-0.037718933;-0.216421611;-0.076975307;-0.164779155;-0.218316106;-0.117805904;-0.248509272;-0.096570263;-0.104431888;-0.094266972;-0.003116833;-0.115856472;-0.108368433;-0.124086618;-0.215643316;-0.03296469;-0.04183457;-0.029240523;-0.025829907;-0.021550895;-0.028855911;;;;;;;;;;;;;;;
-1.42987033;-1.840709707;-1.827180031;-2.670107543;-2.290630395;-1.483866646;-1.911315028;-2.632439242;-0.802794678;-1.618430729;-0.638578107;-0.924266398;-1.870817661;-1.524638871;-0.66757644;-0.868376935;-0.676578473;-1.269254228;-0.80318031;-0.742559798;-0.855607499;;;;;;;;;;;;;;;
-2.148604705;-2.508492961;-2.855608275;-3.521172444;-2.580979717;-2.093387585;-2.538493618;-3.116942571;-2.370119051;-2.186752806;-2.163193588;-1.675840928;-3.458143996;-3.832896021;-1.713162379;-2.801361854;-1.152195922;-2.022200662;-2.407222732;-1.133902238;-2.015655106;;;;;;;;;;;;;;;
-1.178177623;-1.39434715;-1.038776175;-1.998791942;-1.493068095;-1.150586741;-1.117489683;-1.266147884;-0.919333406;-0.89269895;-0.272823993;-0.673105985;-1.459139711;-1.408832943;-0.578816399;-0.911428037;-0.482374157;-0.502554566;-0.586515918;-0.681846482;-0.756216484;;;;;;;;;;;;;;;
-1.630776641;-1.955283717;-2.626504176;-3.602985518;-2.975358617;-2.600841346;-2.685381647;-2.87635733;-1.125007115;-2.031329056;-1.354916219;-1.115668294;-2.757097522;-2.691866805;-1.033214931;-1.302047449;-1.231356915;-1.624220884;-2.022162182;-1.626604125;-1.547397217;;;;;;;;;;;;;;;
-1.534511949;-1.904855779;-2.581264598;-2.778950505;-2.531646239;-1.735943557;-2.766058436;-2.771114516;-1.547304913;-2.11835332;-1.852824996;-0.932587078;-2.528001139;-1.941354457;-0.82722541;-2.413858104;-1.080985534;-1.718791882;-1.638087599;-1.621524434;-2.671918603;;;;;;;;;;;;;;;
-3.126288252;-2.786188566;-3.633904038;-4.278894331;-3.232452796;-2.916937385;-3.589759359;-3.964341233;-1.792867419;-2.367946419;-1.482652772;-2.228262559;-3.795472913;-2.569105552;-1.353681865;-2.016634876;-1.314992468;-1.415835592;-1.051359476;-1.207422522;-1.606079475;;;;;;;;;;;;;;;
-4.279642071;-2.911078528;-3.774574816;-4.04055812;-3.085475125;-2.913727441;-3.100301408;-4.275258535;-2.863069049;-3.275938754;-3.246740144;-2.017262047;-3.935477869;-3.654856668;-1.308772574;-2.87940279;-1.395676799;-2.664648395;-2.168129297;-2.259774806;-2.586151102;;;;;;;;;;;;;;;
-1.144398512;-1.841758609;-1.927739936;-2.356536152;-2.506215049;-1.45523368;-1.973598028;-2.855130745;-0.873895678;-1.564953544;-0.702919569;-1.224610384;-2.097360719;-1.378552811;-0.711090505;-0.93283658;-0.619775691;-1.073993851;-0.94317802;-0.657382599;-0.843292831;;;;;;;;;;;;;;;
-0.287350057;-0.521795311;-0.622019103;-0.807326655;-0.686917611;-0.488901384;-0.560130593;-0.479850984;-0.205815257;-0.286358553;-0.065024128;-0.170897983;-0.457916697;-0.227780601;-0.316979798;-0.15156638;-0.096337602;-0.26896198;-0.107595029;-0.164405161;-0.389357227;;;;;;;;;;;;;;;
-0.085543813;-0.389160017;-0.150504469;-0.318138811;-0.312447878;-0.12771726;-0.264701649;-0.17407066;-0.080921617;-0.050354028;-0.012413093;-0.199974976;-0.227024279;-0.198860035;-0.2248517;-0.027304857;-0.057730189;-0.063005623;-0.035151867;-0.058449828;-0.063526788;;;;;;;;;;;;;;;
-5.263761995;-3.28261522;-3.727357463;-4.729313706;-3.204171501;-2.914162339;-3.522607939;-4.119328359;-3.437701656;-3.649325857;-3.097234579;-2.345039042;-4.078341442;-4.046855026;-2.002910694;-2.546780903;-1.690093622;-2.466482653;-2.964097393;-2.362316554;-2.653430865;;;;;;;;;;;;;;;
-2.570655037;-2.340057937;-3.229329538;-3.542407532;-3.066939949;-2.312944399;-2.735579178;-3.187463176;-2.447685848;-3.554209856;-2.79492186;-1.657192151;-3.498039609;-2.86501396;-1.316261389;-2.89405249;-1.537731043;-3.197197292;-2.524364625;-2.529669382;-2.451704807;;;;;;;;;;;;;;;
-1.974491833;-1.207063461;-1.650844642;-1.750793083;-1.248968554;-0.833599987;-1.586916715;-1.722469492;-0.759335985;-1.178854782;-0.785596618;-0.457608371;-1.053509586;-1.272766271;-0.726422166;-0.746078482;-0.414683446;-0.817244428;-0.806146672;-0.827766099;-0.704644715;;;;;;;;;;;;;;;
-1.384017406;-1.259381805;-1.486719151;-2.214414346;-0.939668929;-2.019153807;-1.396274003;-1.583474134;-0.894198871;-1.324612851;-0.519628492;-0.699986929;-2.21091059;-1.398036213;-0.571928571;-1.271769318;-0.281068367;-0.79307021;-0.488593313;-0.700439151;-1.089040471;;;;;;;;;;;;;;;
-0.064458448;-0.167489041;-0.083036712;-0.377502978;-0.347892235;-0.152355172;-0.344972128;-0.221569799;-0.079636559;-0.07912407;-0.059108103;-0.173646343;-0.115638152;-0.170010049;-0.137407187;-0.097919828;-0.079254677;-0.081435645;-0.077886569;-0.0728058;-0.101555647;;;;;;;;;;;;;;;
-2.573442267;-2.992428186;-3.252595388;-4.269528981;-3.647554062;-2.630194089;-3.451952763;-3.881699135;-3.064816411;-3.319640947;-3.742630227;-1.989251775;-3.600710071;-3.72742283;-1.618867723;-4.058315949;-2.202111111;-3.883207277;-3.076254618;-2.669344695;-3.602502593;;;;;;;;;;;;;;;
-1.113788684;-1.479859161;-9.64E-01;-1.946537556;-1.280758775;-0.928786438;-1.389708733;-1.15978793;-1.12641839;-1.077694933;-0.267724208;-0.820396222;-1.634342437;-1.208934174;-0.885660678;-0.586007542;-0.176189215;-0.746527331;-0.488948863;-0.405532042;-0.564512679;;;;;;;;;;;;;;;
