"";"X1.1";"X1.2";"X1.3";"X1.4";"X1.5";"X1.6";"X1.7";"X2.1";"X2.2";"X2.3";"X2.4";"X2.5";"X2.6";"X2.7";"X3.1";"X3.2";"X3.3";"X3.4";"X3.5";"X3.6";"X3.7";"X4.1";"X4.2";"X4.3";"X4.4";"X4.5";"X4.6";"X4.7";"X5.1";"X5.2";"X5.3";"X5.4";"X5.5";"X5.6";"X5.7";"X6.1";"X6.2";"X6.3";"X6.4";"X6.5";"X6.6";"X6.7";"X7.1";"X7.2";"X7.3";"X7.4";"X7.5";"X7.6";"X7.7";"X8.1";"X8.2";"X8.3";"X8.4";"X8.5";"X8.6";"X8.7";"X9.1";"X9.2";"X9.3";"X9.4";"X9.5";"X9.6";"X9.7";"X10.1";"X10.2";"X10.3";"X10.4";"X10.5";"X10.6";"X10.7";"X11.1";"X11.2";"X11.3";"X11.4";"X11.5";"X11.6";"X11.7";"X12.1";"X12.2";"X12.3";"X12.4";"X12.5";"X12.6";"X12.7";"X13.1";"X13.2";"X13.3";"X13.4";"X13.5";"X13.6";"X13.7";"X14.1";"X14.2";"X14.3";"X14.4";"X14.5";"X14.6";"X14.7";"X15.1";"X15.2";"X15.3";"X15.4";"X15.5";"X15.6";"X15.7";"X16.1";"X16.2";"X16.3";"X16.4";"X16.5";"X16.6";"X16.7";"X17.1";"X17.2";"X17.3";"X17.4";"X17.5";"X17.6";"X17.7";"X18.1";"X18.2";"X18.3";"X18.4";"X18.5";"X18.6";"X18.7";"X19.1";"X19.2";"X19.3";"X19.4";"X19.5";"X19.6";"X19.7";"X20.1";"X20.2";"X20.3";"X20.4";"X20.5";"X20.6";"X20.7";"X21.1";"X21.2";"X21.3";"X21.4";"X21.5";"X21.6";"X21.7"
"1";1,889388579;1,2595923866298;0,629796192370204;0;-0,629796192370204;-1,2595923866298;-1,889388579;2,144255104;1,42950340338142;0,714751700618582;0;-0,714751700618582;-1,42950340338142;-2,144255104;2,584541027;1,72302735219485;0,861513674805153;0;-0,861513674805153;-1,72302735219485;-2,584541027;3,310026452;2,20668430243668;1,10334214956332;0;-1,10334214956332;-2,20668430243668;-3,310026452;2,522181493;1,68145432950739;0,840727163492606;0;-0,840727163492606;-1,68145432950739;-2,522181493;1,890257459;1,26017163996342;0,630085819036581;0;-0,630085819036581;-1,26017163996342;-1,890257459;2,776830879;1,85122058692561;0,92561029207439;0;-0,92561029207439;-1,85122058692561;-2,776830879;2,941287166;1,9608581116471;0,980429054352904;0;-0,980429054352904;-1,9608581116471;-2,941287166;1,949219075;1,29947938398307;0,649739691016927;0;-0,649739691016927;-1,29947938398307;-1,949219075;3,128230992;2,08548732904274;1,04274366295726;0;-1,04274366295726;-2,08548732904274;-3,128230992;1,80690084;1,2046005606023;0,6023002793977;0;-0,6023002793977;-1,2046005606023;-1,80690084;1,477582804;0,985055203159194;0,492527600840806;0;-0,492527600840806;-0,985055203159194;-1,477582804;2,733794889;1,82252992691126;0,911264962088735;0;-0,911264962088735;-1,82252992691126;-2,733794889;2,334078166;1,55605211144469;0,778026054555307;0;-0,778026054555307;-1,55605211144469;-2,334078166;0,976188643;0,650792428992063;0,325396214007937;0;-0,325396214007937;-0,650792428992063;-0,976188643;2,573123194;1,71541546352437;0,857707730475626;0;-0,857707730475626;-1,71541546352437;-2,573123194;1,371843343;0,914562229123948;0,457281113876052;0;-0,457281113876052;-0,914562229123948;-1,371843343;2,746752029;1,83116802024892;0,915584008751083;0;-0,915584008751083;-1,83116802024892;-2,746752029;1,827447478;1,21829831927582;0,609149158724184;0;-0,609149158724184;-1,21829831927582;-1,827447478;1,748472623;1,16564841591616;0,582824207083843;0;-0,582824207083843;-1,16564841591616;-1,748472623;2,241770041;1,49451336141392;0,747256679586077;0;-0,747256679586077;-1,49451336141392;-2,241770041
"2";0,721220933;0,48081395557374;0,24040697742626;0;-0,24040697742626;-0,48081395557374;-0,721220933;0,886624568;0,591083045628875;0,295541522371125;0;-0,295541522371125;-0,591083045628875;-0,886624568;0,99171423;0,661142820330571;0,330571409669429;0;-0,330571409669429;-0,661142820330571;-0,99171423;1,325603312;0,883735541775201;0,441867770224799;0;-0,441867770224799;-0,883735541775201;-1,325603312;0,786236365;0,524157576928745;0,262078788071255;0;-0,262078788071255;-0,524157576928745;-0,786236365;0,980882151;0,653921434326961;0,326960716673039;0;-0,326960716673039;-0,653921434326961;-0,980882151;0,888466756;0,592311170962822;0,296155585037178;0;-0,296155585037178;-0,592311170962822;-0,888466756;0,999563486;0,666375657666521;0,333187828333479;0;-0,333187828333479;-0,666375657666521;-0,999563486;0,865378136;0,576918757621793;0,288459378378207;0;-0,288459378378207;-0,576918757621793;-0,865378136;0,424606038;0,283070692141535;0,141535345858465;0;-0,141535345858465;-0,283070692141535;-0,424606038;0,210546546;0,140364364070182;0,0701821819298178;0;-0,0701821819298178;-0,140364364070182;-0,210546546;0,502056356;0,334704237500685;0,167352118499315;0;-0,167352118499315;-0,334704237500685;-0,502056356;0,952154885;0,634769923650718;0,317384961349282;0;-0,317384961349282;-0,634769923650718;-0,952154885;1,07696199;0,717974660358987;0,358987329641013;0;-0,358987329641013;-0,717974660358987;-1,07696199;0,725261669;0,483507779575087;0,241753889424913;0;-0,241753889424913;-0,483507779575087;-0,725261669;0,347505119;0,231670079449168;0,115835039550832;0;-0,115835039550832;-0,231670079449168;-0,347505119;0,091859316;0,0612395440306198;0,0306197719693802;0;-0,0306197719693802;-0,0612395440306198;-0,091859316;0,42182731;0,281218206807276;0,140609103192724;0;-0,140609103192724;-0,281218206807276;-0,42182731;0,279220264;0,18614684275974;0,0930734212402599;0;-0,0930734212402599;-0,18614684275974;-0,279220264;0,27123144;0,18082096009041;0,0904104799095895;0;-0,0904104799095895;-0,18082096009041;-0,27123144;0,275133583;0,183422388758378;0,0917111942416221;0;-0,0917111942416221;-0,183422388758378;-0,275133583
"3";0,199177775;0,132785183399726;0,0663925916002741;0;-0,0663925916002741;-0,132785183399726;-0,199177775;0,62230027;0,4148668468741;0,2074334231259;0;-0,2074334231259;-0,4148668468741;-0,62230027;0,221171452;0,14744763474039;0,0737238172596095;0;-0,0737238172596095;-0,14744763474039;-0,221171452;0,522178316;0,348118877507393;0,174059438492607;0;-0,174059438492607;-0,348118877507393;-0,522178316;0,54629615;0,364197433515432;0,182098716484568;0;-0,182098716484568;-0,364197433515432;-0,54629615;0,287918683;0,19194578876264;0,0959728942373604;0;-0,0959728942373604;-0,19194578876264;-0,287918683;0,474087422;0,316058281491362;0,158029140508638;0;-0,158029140508638;-0,316058281491362;-0,474087422;0,15383259;0,102555060051278;0,0512775299487225;0;-0,0512775299487225;-0,102555060051278;-0,15383259;0,193666598;0,129111065397889;0,0645555326021111;0;-0,0645555326021111;-0,129111065397889;-0,193666598;0,091073449;0,0607156326970245;0,0303578163029755;0;-0,0303578163029755;-0,0607156326970245;-0,091073449;0,006430023;0,00428668200214334;0,00214334099785666;0;-0,00214334099785666;-0,00428668200214334;-0,006430023;0,277934866;0,185289910759312;0,0926449552406884;0;-0,0926449552406884;-0,185289910759312;-0,277934866;0,52736916;0,35157944017579;0,17578971982421;0;-0,17578971982421;-0,35157944017579;-0,52736916;0,38066219;0,253774793460221;0,126887396539779;0;-0,126887396539779;-0,253774793460221;-0,38066219;0,182968553;0,121979035394323;0,0609895176056772;0;-0,0609895176056772;-0,121979035394323;-0,182968553;0,13277016;0,0885134400442567;0,0442567199557433;0;-0,0442567199557433;-0,0885134400442567;-0,13277016;0,073050964;0,048700642691017;0,024350321308983;0;-0,024350321308983;-0,048700642691017;-0,073050964;0,021299166;0,0141994440070997;0,00709972199290028;0;-0,00709972199290028;-0,0141994440070997;-0,021299166;0,022541967;0,015027978007514;0,00751398899248601;0;-0,00751398899248601;-0,015027978007514;-0,022541967;0,076080653;0,0507204353586935;0,0253602176413064;0;-0,0253602176413064;-0,0507204353586935;-0,076080653;0,084475125;0,0563167500281584;0,0281583749718416;0;-0,0281583749718416;-0,0563167500281584;-0,084475125
"4";4,128925931;2,75261728870964;1,37630864229036;0;-1,37630864229036;-2,75261728870964;-4,128925931;3,134632697;2,08975513237821;1,04487756462179;0;-1,04487756462179;-2,08975513237821;-3,134632697;3,716092375;2,47739491790536;1,23869745709464;0;-1,23869745709464;-2,47739491790536;-3,716092375;4,227872647;2,81858176607596;1,40929088092404;0;-1,40929088092404;-2,81858176607596;-4,227872647;2,891197346;1,92746489829707;0,963732447702934;0;-0,963732447702934;-1,92746489829707;-2,891197346;2,689598915;1,79306594422987;0,896532970770134;0;-0,896532970770134;-1,79306594422987;-2,689598915;3,078467699;2,05231180035949;1,02615589864051;0;-1,02615589864051;-2,05231180035949;-3,078467699;3,883133238;2,58875549329438;1,29437774470562;0;-1,29437774470562;-2,58875549329438;-3,883133238;3,08387816;2,05591877436129;1,02795938563871;0;-1,02795938563871;-2,05591877436129;-3,08387816;3,284081438;2,18938762642803;1,09469381157197;0;-1,09469381157197;-2,18938762642803;-3,284081438;3,062581763;2,04172117635419;1,02086058664581;0;-1,02086058664581;-2,04172117635419;-3,062581763;1,975439131;1,31695942132515;0,658479709674854;0;-0,658479709674854;-1,31695942132515;-1,975439131;3,728967056;2,48597803857632;1,24298901742368;0;-1,24298901742368;-2,48597803857632;-3,728967056;3,271478327;2,18098555242383;1,09049277457617;0;-1,09049277457617;-2,18098555242383;-3,271478327;1,34331283;0,895541887114437;0,447770942885562;0;-0,447770942885562;-0,895541887114437;-1,34331283;2,865509175;1,91033945095517;0,95516972404483;0;-0,95516972404483;-1,91033945095517;-2,865509175;1,264600474;0,8430669830882;0,4215334909118;0;-0,4215334909118;-0,8430669830882;-1,264600474;2,564321175;1,70954745085477;0,854773724145226;0;-0,854773724145226;-1,70954745085477;-2,564321175;2,248113378;1,49874225274937;0,749371125250629;0;-0,749371125250629;-1,49874225274937;-2,248113378;2,028148878;1,35209925267605;0,67604962532395;0;-0,67604962532395;-1,35209925267605;-2,028148878;2,809210177;1,87280678560307;0,93640339139693;0;-0,93640339139693;-1,87280678560307;-2,809210177
"5";1,0819934;0,721328933693998;0,360664466306002;0;-0,360664466306002;-0,721328933693998;-1,0819934;1,914401792;1,27626786197147;0,638133930028533;0;-0,638133930028533;-1,27626786197147;-1,914401792;1,172934355;0,781956237057645;0,390978117942355;0;-0,390978117942355;-0,781956237057645;-1,172934355;2,468195088;1,64546339282273;0,822731695177268;0;-0,822731695177268;-1,64546339282273;-2,468195088;1,633003575;1,08866905054433;0,544334524455666;0;-0,544334524455666;-1,08866905054433;-1,633003575;1,227688775;0,818459183742563;0,409229591257437;0;-0,409229591257437;-0,818459183742563;-1,227688775;1,651839052;1,10122603521728;0,55061301678272;0;-0,55061301678272;-1,10122603521728;-1,651839052;1,816068409;1,21071227327202;0,605356135727977;0;-0,605356135727977;-1,21071227327202;-1,816068409;1,279446915;0,852964610426482;0,426482304573518;0;-0,426482304573518;-0,852964610426482;-1,279446915;1,526605835;1,0177372238422;0,508868611157798;0;-0,508868611157798;-1,0177372238422;-1,526605835;0,411764924;0,274509949470588;0,137254974529412;0;-0,137254974529412;-0,274509949470588;-0,411764924;1,412752806;0,941835204470918;0,470917601529082;0;-0,470917601529082;-0,941835204470918;-1,412752806;1,632990248;1,08866016587766;0,544330082122337;0;-0,544330082122337;-1,08866016587766;-1,632990248;2,004625691;1,33641712800154;0,668208562998458;0;-0,668208562998458;-1,33641712800154;-2,004625691;1,475014281;0,983342854491671;0,491671426508329;0;-0,491671426508329;-0,983342854491671;-1,475014281;0,741900273;0,4946001822473;0,2473000907527;0;-0,2473000907527;-0,4946001822473;-0,741900273;0,743450357;0,49563357158115;0,24781678541885;0;-0,24781678541885;-0,49563357158115;-0,743450357;0,759458787;0,506305858253153;0,253152928746847;0;-0,253152928746847;-0,506305858253153;-0,759458787;1,194070121;0,796046747731357;0,398023373268643;0;-0,398023373268643;-0,796046747731357;-1,194070121;0,733191788;0,488794525577731;0,244397262422269;0;-0,244397262422269;-0,488794525577731;-0,733191788;0,881505158;0,587670105627168;0,293835052372832;0;-0,293835052372832;-0,587670105627168;-0,881505158
"6";0,698682889;0,465788592899561;0,232894296100439;0;-0,232894296100439;-0,465788592899561;-0,698682889;1,308416435;0,872277623769472;0,436138811230528;0;-0,436138811230528;-0,872277623769472;-1,308416435;1,106084549;0,737389699702028;0,368694849297972;0;-0,368694849297972;-0,737389699702028;-1,106084549;1,516319679;1,01087978650544;0,50543989249456;0;-0,50543989249456;-1,01087978650544;-1,516319679;1,379137988;0,919425325793046;0,459712662206954;0;-0,459712662206954;-0,919425325793046;-1,379137988;1,241706668;0,827804445747236;0,413902222252764;0;-0,413902222252764;-0,827804445747236;-1,241706668;1,425310083;0,950206722475103;0,475103360524897;0;-0,475103360524897;-0,950206722475103;-1,425310083;1,418335611;0,945557074472779;0,472778536527222;0;-0,472778536527222;-0,945557074472779;-1,418335611;0,865624614;0,577083076288541;0,288541537711458;0;-0,288541537711458;-0,577083076288541;-0,865624614;1,294720896;0,863147264431574;0,431573631568426;0;-0,431573631568426;-0,863147264431574;-1,294720896;0,198942326;0,132628217399647;0,0663141086003526;0;-0,0663141086003526;-0,132628217399647;-0,198942326;0,933323638;0,622215758977774;0,311107879022225;0;-0,311107879022225;-0,622215758977774;-0,933323638;1,384083178;0,922722119128028;0,461361058871972;0;-0,461361058871972;-0,922722119128028;-1,384083178;1,103994814;0,735996543034665;0,367998270965335;0;-0,367998270965335;-0,735996543034665;-1,103994814;0,773916412;0,515944274924639;0,257972137075361;0;-0,257972137075361;-0,515944274924639;-0,773916412;0,470080921;0,31338728082336;0,15669364017664;0;-0,15669364017664;-0,31338728082336;-0,470080921;0,348629831;0,232419887449543;0,116209943550457;0;-0,116209943550457;-0,232419887449543;-0,348629831;0,557981355;0,371987570185994;0,185993784814006;0;-0,185993784814006;-0,371987570185994;-0,557981355;0,510189956;0,340126637503397;0,170063318496603;0;-0,170063318496603;-0,340126637503397;-0,510189956;0,343746213;0,229164142114582;0,114582070885418;0;-0,114582070885418;-0,229164142114582;-0,343746213;0,430664978;0,287109985476888;0,143554992523112;0;-0,143554992523112;-0,287109985476888;-0,430664978
"7";0,106484747;0,0709898313688282;0,0354949156311718;0;-0,0354949156311718;-0,0709898313688282;-0,106484747;0,368093381;0,245395587456031;0,122697793543969;0;-0,122697793543969;-0,245395587456031;-0,368093381;0,179372477;0,119581651393124;0,0597908256068758;0;-0,0597908256068758;-0,119581651393124;-0,179372477;0,559135891;0,372757260853045;0,186378630146955;0;-0,186378630146955;-0,372757260853045;-0,559135891;0,470955239;0,313970159490318;0,156985079509682;0;-0,156985079509682;-0,313970159490318;-0,470955239;0,239086058;0,159390705413029;0,0796953525869713;0;-0,0796953525869713;-0,159390705413029;-0,239086058;0,518660648;0,34577376550622;0,17288688249378;0;-0,17288688249378;-0,34577376550622;-0,518660648;0,206003032;0,137335354735334;0,0686676772646657;0;-0,0686676772646657;-0,137335354735334;-0,206003032;0,152439677;0,101626451384147;0,0508132256158534;0;-0,0508132256158534;-0,101626451384147;-0,152439677;0,144088119;0,0960587460480294;0,0480293729519706;0;-0,0480293729519706;-0,0960587460480294;-0,144088119;0,037684353;0,0251229020125614;0,0125614509874385;0;-0,0125614509874385;-0,0251229020125614;-0,037684353;0,152857305;0,101904870050952;0,0509524349490476;0;-0,0509524349490476;-0,101904870050952;-0,152857305;0,227605599;0,151737066075869;0,0758685329241315;0;-0,0758685329241315;-0,151737066075869;-0,227605599;0,166579765;0,111053176722193;0,0555265882778067;0;-0,0555265882778067;-0,111053176722193;-0,166579765;0,20935195;0,139567966736451;0,0697839832635494;0;-0,0697839832635494;-0,139567966736451;-0,20935195;0,110920195;0,0739467967036401;0,0369733982963599;0;-0,0369733982963599;-0,0739467967036401;-0,110920195;0,17418137;0,116120913391394;0,0580604566086062;0;-0,0580604566086062;-0,116120913391394;-0,17418137;0,06162648;0,0410843200205422;0,0205421599794578;0;-0,0205421599794578;-0,0410843200205422;-0,06162648;0,106479078;0,070986052035493;0,035493025964507;0;-0,035493025964507;-0,070986052035493;-0,106479078;0,125691044;0,0837940293752304;0,0418970146247697;0;-0,0418970146247697;-0,0837940293752304;-0,125691044;0,124149242;0,0827661613747164;0,0413830806252836;0;-0,0413830806252836;-0,0827661613747164;-0,124149242
"8";0,8567103;0,57114020028557;0,28557009971443;0;-0,28557009971443;-0,57114020028557;-0,8567103;1,075849301;0,71723286769195;0,35861643330805;0;-0,35861643330805;-0,71723286769195;-1,075849301;0,820276616;0,546851077606759;0,273425538393241;0;-0,273425538393241;-0,546851077606759;-0,820276616;1,827391773;1,21826118260913;0,609130590390869;0;-0,609130590390869;-1,21826118260913;-1,827391773;1,172454418;0,781636279057485;0,390818138942515;0;-0,390818138942515;-0,781636279057485;-1,172454418;1,115460391;0,743640261038487;0,371820129961513;0;-0,371820129961513;-0,743640261038487;-1,115460391;1,072501311;0,7150008743575;0,3575004366425;0;-0,3575004366425;-0,7150008743575;-1,072501311;1,099589989;0,733059993033197;0,366529995966803;0;-0,366529995966803;-0,733059993033197;-1,099589989;0,905439919;0,60362661296848;0,30181330603152;0;-0,30181330603152;-0,60362661296848;-0,905439919;0,530907936;0,353938624176969;0,176969311823031;0;-0,176969311823031;-0,353938624176969;-0,530907936;0,178006673;0,118671115392669;0,0593355576073311;0;-0,0593355576073311;-0,118671115392669;-0,178006673;0,433303578;0,288869052144435;0,144434525855565;0;-0,144434525855565;-0,288869052144435;-0,433303578;1,362671641;0,908447761120891;0,454223879879109;0;-0,454223879879109;-0,908447761120891;-1,362671641;0,878828354;0,585885569626276;0,292942784373724;0;-0,292942784373724;-0,585885569626276;-0,878828354;0,484371821;0,322914547494791;0,161457273505209;0;-0,161457273505209;-0,322914547494791;-0,484371821;1,033378503;0,688919002344459;0,34445950065554;0;-0,34445950065554;-0,688919002344459;-1,033378503;0,152619965;0,101746643384207;0,0508733216157933;0;-0,0508733216157933;-0,101746643384207;-0,152619965;0,531288975;0,354192650177096;0,177096324822904;0;-0,177096324822904;-0,354192650177096;-0,531288975;0,275144086;0,183429390758381;0,0917146952416186;0;-0,0917146952416186;-0,183429390758381;-0,275144086;0,330763765;0,220509176776921;0,110254588223079;0;-0,110254588223079;-0,220509176776921;-0,330763765;0,762051235;0,508034156920684;0,254017078079316;0;-0,254017078079316;-0,508034156920684;-0,762051235
"9";0,22917101;0,152780673409724;0,0763903365902763;0;-0,0763903365902763;-0,152780673409724;-0,22917101;0,329496057;0,219664038109832;0,109832018890168;0;-0,109832018890168;-0,219664038109832;-0,329496057;0,324197644;0,216131762774733;0,108065881225267;0;-0,108065881225267;-0,216131762774733;-0,324197644;0,330444849;0,220296566110148;0,110148282889852;0;-0,110148282889852;-0,220296566110148;-0,330444849;0,408229692;0,272153128136077;0,136076563863923;0;-0,136076563863923;-0,272153128136077;-0,408229692;0,313708368;0,209138912104569;0,104569455895431;0;-0,104569455895431;-0,209138912104569;-0,313708368;0,310678545;0,20711903010356;0,10355951489644;0;-0,10355951489644;-0,20711903010356;-0,310678545;0,255830391;0,170553594085277;0,0852767969147232;0;-0,0852767969147232;-0,170553594085277;-0,255830391;0,070948793;0,0472991953569829;0,0236495976430171;0;-0,0236495976430171;-0,0472991953569829;-0,070948793;0,058682248;0,0391214986862274;0,0195607493137726;0;-0,0195607493137726;-0,0391214986862274;-0,058682248;0,010741169;0,00716077933691372;0,00358038966308628;0;-0,00358038966308628;-0,00716077933691372;-0,010741169;0,25127923;0,167519486750426;0,0837597432495736;0;-0,0837597432495736;-0,167519486750426;-0,25127923;0,190014783;0,126676522063338;0,0633382609366617;0;-0,0633382609366617;-0,126676522063338;-0,190014783;0,172074672;0,114716448057358;0,0573582239426418;0;-0,0573582239426418;-0,114716448057358;-0,172074672;0,379462741;0,252975160793154;0,126487580206846;0;-0,126487580206846;-0,252975160793154;-0,379462741;0,058613563;0,0390757086862045;0,0195378543137955;0;-0,0195378543137955;-0,0390757086862045;-0,058613563;0,104393735;0,0695958233681312;0,0347979116318688;0;-0,0347979116318688;-0,0695958233681312;-0,104393735;0,083348211;0,0555654740277827;0,0277827369722173;0;-0,0277827369722173;-0,0555654740277827;-0,083348211;0,097906978;0,0652713186993023;0,0326356593006977;0;-0,0326356593006977;-0,0652713186993023;-0,097906978;0,10198262;0,0679884133673275;0,0339942066326725;0;-0,0339942066326725;-0,0679884133673275;-0,10198262;0,052967071;0,0353113806843224;0,0176556903156776;0;-0,0176556903156776;-0,0353113806843224;-0,052967071
"10";3,422087989;2,28139199380736;1,14069599519264;0;-1,14069599519264;-2,28139199380736;-3,422087989;2,374254439;1,58283629345808;0,791418145541915;0;-0,791418145541915;-1,58283629345808;-2,374254439;3,271265195;2,18084346442375;1,09042173057624;0;-1,09042173057624;-2,18084346442375;-3,271265195;3,960246017;2,64016401265342;1,32008200434658;0;-1,32008200434658;-2,64016401265342;-3,960246017;3,178945447;2,11929696572632;1,05964848127368;0;-1,05964848127368;-2,11929696572632;-3,178945447;2,155664368;1,43710957938522;0,718554788614779;0;-0,718554788614779;-1,43710957938522;-2,155664368;2,846812012;1,8978746756156;0,948937336384396;0;-0,948937336384396;-1,8978746756156;-2,846812012;3,460544673;2,30702978315351;1,15351488984649;0;-1,15351488984649;-2,30702978315351;-3,460544673;2,017545032;1,34503002200585;0,672515009994152;0;-0,672515009994152;-1,34503002200585;-2,017545032;2,645185898;1,76345726621506;0,881728631784938;0;-0,881728631784938;-1,76345726621506;-2,645185898;4,070297768;2,7135318466901;1,3567659213099;0;-1,3567659213099;-2,7135318466901;-4,070297768;1,463642564;0,975761709821214;0,487880854178786;0;-0,487880854178786;-0,975761709821214;-1,463642564;2,973779749;1,98251983365793;0,991259915342073;0;-0,991259915342073;-1,98251983365793;-2,973779749;2,58324542;1,72216361419441;0,861081805805585;0;-0,861081805805585;-1,72216361419441;-2,58324542;0,998054064;0,665369376332685;0,332684687667315;0;-0,332684687667315;-0,665369376332685;-0,998054064;3,252955634;2,16863709041765;1,08431854358235;0;-1,08431854358235;-2,16863709041765;-3,252955634;1,745692671;1,1637951145819;0,581897556418102;0;-0,581897556418102;-1,1637951145819;-1,745692671;2,332320902;1,55488060211077;0,777440299889226;0;-0,777440299889226;-1,55488060211077;-2,332320902;2,858016315;1,90534421095267;0,952672104047328;0;-0,952672104047328;-1,90534421095267;-2,858016315;2,423257567;1,61550504547442;0,807752521525581;0;-0,807752521525581;-1,61550504547442;-2,423257567;3,251070633;2,16738042308369;1,08369020991631;0;-1,08369020991631;-2,16738042308369;-3,251070633
