"ID","A1B1","A2B1","A3B1","A4B1","A5B1","A6B1","A7B1"
43,-1.32231783209101,-1.05235195545355,2.99380657229202,1.67805765869322,0.645215573877785,-1.42946862955461,-2.60690813293692
44,1.16242476619009,0.518385809894274,3.12611600471815,1.78260922232731,1.22125383730279,-0.225319114932749,-2.02178573145371
45,0.00577523226284772,-0.0285909263902694,1.7056450355487,1.14306678416218,0.173338949715321,-2.93581426866947,-3.34999470657133
46,-1.77507959991736,-0.326840843513512,0.9051212010897,0.348765485181158,-0.86257980134007,-1.07192877865346,-1.90344069404639
47,-1.36748585691105,-1.84148877944646,2.19598430850994,1.10337793872624,0.292381329517979,-2.10254694794682,-2.00683721262631
48,-0.943930221006174,-1.81543953463712,3.68691381273167,2.28116732494957,0.850726610342463,-1.49489380083616,-2.17212594266569
49,-1.31698185391164,-2.68749817538888,2.93745237604387,1.16854398676953,0.649371087472095,-0.81660146401153,-2.65155639148227
50,-1.36185709522202,-1.91244663336606,3.51891060419584,1.73764907368792,0.836186701462495,-0.761969684752381,-2.43295617542207
51,-1.0839699027895,-0.451313784795943,0.973690492657947,2.28205605196495,-0.16147790330273,-0.697196996100794,-2.10564883660124
52,0.658710228167837,-0.0307056351893036,2.71577322740883,0.732897058067879,1.99447876399691,-1.53726367924168,-3.45069830429202
53,-0.893265528215698,-1.35532856722416,3.11776566569743,1.41839941735082,1.47737543734613,-1.90230011108583,-2.42575722508411
54,-1.59299352549961,-0.208981674042802,3.30792488666628,2.5929673627135,0.468482543711935,-1.7015929022679,-2.11154557163742
55,-1.87150925471219,-0.64286480879168,1.64594351460863,0.850098870463201,1.31615157771906,-1.97236570529736,-3.30825751702231
56,-1.15062057994989,-0.159809502726916,2.97177502849893,1.61451670675663,0.466813402143787,-0.515125519202324,-2.51968440839579
57,0.446019596399694,-1.2283636692802,0.87162853249043,-0.575246847037037,1.66911119369512,-1.15322138984171,-2.93984109146857
58,-2.14369466951079,-1.57496334075815,0.961424205818462,-0.126596432374661,1.54115788069205,-1.4766052154559,-2.84494958113223
59,0.930179893693857,1.28271837947331,2.51273018926531,2.00318051653611,-0.126395148496225,-1.92345563446515,-2.65288397184415
60,-0.478154912214916,-0.501676957787094,2.45267700165582,0.833386174369958,1.42282467196714,-1.83370199523657,-2.71597720246511
61,-0.0543641231931591,-0.283975299580517,0.668402307108793,1.00921907555292,1.11189100443984,-1.70709984946399,-3.21752407983378
62,-1.83253298505143,-0.0127145326862326,2.25814661213299,0.388552297845043,-0.0494011318282115,-0.632046817549374,-2.3811592550028
63,-1.45757332298294,-0.953179435652371,2.97075471961856,1.81438509464835,-0.167995929156059,-1.69870575211968,-1.64780720483804
64,-0.728106374861279,-1.71229395169996,1.3858456117555,0.141668993627193,0.979837621816141,-0.990916410226569,-3.07579754313987
65,-1.36644432208084,-2.23711974732007,1.4626502689398,0.644590477999726,1.21549682449983,-1.33722304731374,-2.82017284787607
66,-2.50417461052602,-1.02270641604267,0.3532124785445,-0.887278716345559,1.03300232999556,-1.50507263287209,-1.4227496584151
67,-1.05556877337493,-1.23770590156656,2.61696452933264,1.69434714801088,0.1538338580977,-0.469443784372511,-2.0842708810414
68,-0.921251684423895,-2.08754188481979,2.92048661568814,1.35601305127487,1.315473822923,-1.3285164993545,-1.57615466461198
69,-0.785208163323638,-1.32717386873507,3.32556892989198,2.32010313262315,-0.472514172396192,-0.799843408096655,-2.31064941320483
70,-1.88699814106637,-1.18793397819296,1.05197675309824,1.15730231203666,0.960121520804268,-2.49766409075287,-1.98493078387163
71,-2.22900156670108,-1.88103029836442,1.22896761608014,0.507842435656695,0.572184665852361,-0.801956973410686,-2.9192964811497
72,-0.498017963820397,1.8589777037531,2.22032804424491,0.940662499969963,0.116193333535496,-1.76329579330922,-3.16364852348631
73,-1.854457483494,1.61042431435128,1.33465227712375,0.9744176449705,0.39240211899741,-0.464434210540692,-1.98319858883345
74,-0.918158189406362,-0.489685068942245,0.935979975330533,0.0544222355854103,0.474848048179768,-0.905489738211887,-3.42008679770248
75,-2.25056867532604,-1.64622659828311,2.5749170024399,1.13479106004359,0.528290310961944,-1.49149857605612,-2.77698174271373
76,-0.976762374831691,-1.03465004805948,0.171103972464316,0.174473158472741,0.422583318556359,-1.82599704965058,-2.50329700610862
77,-0.523781522247643,-1.11629917387036,3.7551608285866,1.46583990641477,0.663714503805802,-0.553507833354808,-2.25108091139149
78,-0.774706264766222,-1.4076113518985,3.04640136672747,1.44656504692546,0.499658075678859,-1.28390886407396,-3.21329349501946
79,1.21308684656459,-0.0946250398441203,3.34315560088738,2.33059086018569,0.14137181324541,-0.889223644003424,-3.17377680287188
80,0.256968245323295,0.509323173311293,3.67412750904556,1.46616438512886,0.82041090878995,-0.859856478419062,-3.27899300060754
81,-1.29186044105705,0.308326726302093,1.82601263495511,1.02402114576536,0.140435168525571,-2.03854579804575,-2.29081680162696
82,-2.00149973978032,-1.56975304586479,1.60694051138052,1.05092191283963,1.14558365300166,-1.59227606344768,-2.1772539623771
83,-0.763721011284719,-1.41890243867933,1.91502197928233,0.614944280166273,0.830423487893271,-2.18871947805634,-3.06520614466889
84,0.0366992780529832,1.83722146645118,2.3178817056867,-0.340283840772885,1.579159665032,-0.521580578175193,-2.32961030433119
85,-0.601284779772721,-1.00045115301166,3.05992122567636,1.69289449608461,0.65524251274566,-2.09633980284323,-2.06139440121289
86,0.288279756220078,-1.23717919532051,2.49120959556319,2.00476633420847,0.34207605409592,-1.42282714485642,-1.87734914577417
87,-1.6031049673646,-1.61056060813858,1.8514452355965,0.459264211824673,0.409004356348754,-0.785675896368022,-3.39921747976802
88,-2.58249093836163,-0.381358699891833,1.00027045573863,-0.207834812779776,0.95188376910138,-1.68250007754822,-2.23454553753064
89,-1.34544115245992,-1.19205060134018,3.96237181029336,2.4671580254853,0.627609864333799,-1.11155317452317,-1.52094007806376
90,-0.578948448638909,0.111859672967941,1.40186197564825,-0.338050015530733,0.63856996090315,-0.440914361905673,-2.01710020078492
91,0.501749894860053,-0.601090556629287,1.84587679372855,1.73013159744613,0.893161096544897,-0.982638620045498,-3.19382365576312
92,-1.57128156081997,-1.158543551437,2.38431930250214,0.986526738946178,0.200056615441931,-0.136965642519296,-2.45555915537061
93,-1.59912687263098,-0.330416225927617,2.18159584930835,0.695052812196135,0.550688198066105,-0.473796578184584,-2.9712064847747
94,-0.809370700775661,-1.34662677626756,0.844251305012778,1.07904588891035,-1.56152995459676,-1.2349436617792,-1.36660695067887
95,-1.55308527105622,-2.09057095477949,2.32159135652895,1.51044461522789,0.180857395722633,-1.03393595664988,-2.62268949880524
96,-1.45168120119911,-1.23400207371443,2.53215163101582,0.731750501294623,0.789992748028286,-2.1154371843955,-3.1687529708664
97,-1.03207657935706,-1.19884366845452,3.51519950681701,1.17223791333304,0.218598108418164,-0.962706967184494,-1.73738024905224
98,0.855845223110678,1.76623385037691,1.91983305393884,1.40354948993448,0.372753346595002,-1.1084940428219,-2.03365558502151
99,-1.32687968839758,-1.92443115193514,1.76989180491416,1.394240677381,0.178286506906403,-1.56989844237031,-2.39935396725399
100,1.23126586729679,0.837557825174064,1.88126953499093,0.0788980472517657,2.03986601025302,-1.39892010175199,-1.890707976191
101,-1.40584581813782,0.0692036687163219,0.79325303254248,0.273678491022501,1.16632039591542,-1.64117360823304,-2.21198047631972
102,-1.17018808030926,-1.89778459125008,0.858878263220525,0.787801727438867,1.31555180318853,-1.34020479405434,-2.43968420124032
103,-0.202671974188835,1.80790805091108,2.61983856179471,0.670693088251104,1.48794007081199,-1.56165655659985,-2.89308218017273
104,-1.93478616938707,-1.95165711046365,2.75102301037421,1.36437108237453,0.822268288364058,-1.75349800084676,-2.8204690021396
105,-1.0443865482319,-0.834006272794214,2.12596837766937,0.480406859295836,1.57299768352572,-2.03020717657883,-2.67738536558462
106,-1.88709449652502,-1.29487006298222,0.951752924231811,-0.156123455986433,0.350650388679724,-0.630958947224648,-2.51725771248609
107,-0.889024115451544,0.392325461283985,2.31481019412546,1.12384508905523,-0.00163712090765446,-0.494360300160568,-1.61707002071764
108,-1.73983629887478,-0.623486861537321,0.893988740885962,1.86146675790277,0.264869086832154,-1.50376529671061,-2.44882917071027
109,-1.12817245812615,0.181566731206062,1.81444192221982,1.18108084646829,0.415662192866839,-0.955298823089313,-1.59890552020015
110,-1.5264725255266,-1.61820163607698,2.89418799701532,0.783636515064147,1.45458005494293,-1.20520532518674,-1.86199227354025
111,-0.943289510558501,-1.69859267448226,1.4930715961594,0.964857216118589,-0.179980573177654,-1.75514346989255,-2.89351288083889
112,0.552922901957614,0.523629704659867,3.40600401972052,2.84560530761246,0.0528666024071939,-1.74247208935647,-2.48372189897434
113,-2.02058777706497,-1.18145480042965,0.868398157893489,-0.55590368842906,1.10012336202772,-1.84438214741847,-3.28720565344018
114,-1.91598010611321,-1.38913486544573,1.34289085395628,0.599162157974687,1.4049148754584,-1.33242375414238,-3.39708863317722
115,-1.07893211241602,-1.27040592953869,1.4001178788886,0.408937956336004,-0.248957593299939,-1.59228647956115,-2.48531497882803
116,-1.8835349046943,-0.491549056659883,3.02693548619427,0.848172738266578,0.755081712622638,-0.9963211420362,-2.2266770376178
117,1.0881863720813,2.30920027971156,1.58094456834139,2.4287464079182,0.174243127132354,-0.658732837335165,-2.14370984335395
118,-1.34063636721798,1.07102769523032,2.16276588293716,1.23993087679599,0.135779419993966,-1.37932597456165,-1.77777146816869
119,-1.32382707618367,-1.60700698399338,0.594807460311545,-0.382697336735764,0.888489713497776,-1.09632127060229,-2.73782470082081
120,0.482958153340402,1.66262114417213,2.00433194690189,1.4788345606505,1.22731793569702,-2.36282076754689,-2.50394400158404
121,0.807193881646917,1.42016497039616,2.41463799431224,0.769565097637461,0.852623219478958,-2.38799768124523,-3.47657468205748
122,-0.90349154826756,0.902794865119752,2.16293645849712,0.767323588701828,0.693082769811539,-1.83291621314495,-1.68505484632151
123,-1.89269116436583,-0.132281362086603,3.05229913660254,0.812768311711023,0.810571104479294,-1.5972032135146,-1.54688110736908
124,-1.02421100936301,-0.871397161959738,1.22779140249823,0.144645803059748,1.07105260453558,-1.2086554668572,-2.09379335620235
125,0.750326842577579,1.11505979323316,3.70280671968247,1.62759439748328,0.908573545800424,-1.69650541730661,-2.93043780285882
126,0.663955663210913,0.659656553094563,2.67077620339336,1.17755137586526,0.958231414656105,-2.12775466938506,-2.74654901718416
127,-0.270082308897232,1.72566436839478,3.69633211262978,2.17728776054835,0.976766774260812,-1.85411057886433,-2.74579382400609
128,-0.873448222270406,-1.05050436230992,1.37489167737504,0.77033546472727,-0.257095496744123,-1.64380344186851,-3.2553257391391
129,-1.17917766943288,-1.28536558769754,3.96193088192246,2.81355893703358,0.146298618466628,-0.493718347587833,-0.537313041379057
130,0.592679343624648,0.550639473076895,1.70704967782742,0.82957907572921,0.48726298100631,-0.560264089494225,-2.1462544051633
131,-0.512755077969979,0.585031995559411,0.563329355746937,-0.271291300903022,0.745075282852379,-1.68243986317451,-3.8544628284349
132,-0.986779348940991,-2.68824284986825,2.13254632256868,0.487677659395143,0.940872085616457,-2.38473768130081,-1.81515802964308
133,-2.10647297548016,-2.48674171407977,1.18290081161291,0.346823851713023,1.06377074003105,-1.5426346768781,-2.86182528059841
134,-1.50729331312586,-1.36386088543637,3.45298150723233,2.34145888592209,0.0168906263908212,-1.66556533693106,-1.63325695673403
135,-0.202050669660603,1.7055479932001,2.91823411077565,0.753082830602857,0.439612991144249,-2.1994332816101,-2.82754250344942
136,0.149609054383461,-0.301855422526626,1.4824430779464,0.608870003383671,0.138985636923638,-1.5632416640052,-2.17350120434892
137,-1.41197505315554,-0.838731005042417,2.20348877099853,0.537883055449888,-0.00735986685821982,-1.63465092825609,-3.09168768651997
138,-0.949446486727274,-0.12692261793736,2.56940563066082,1.03418635870488,0.427384835992826,-0.602325452092302,-1.47959410678133
139,-1.15500672206583,-1.07244735733535,3.95042243399557,2.22714654655097,0.854084317848352,-1.36879252884729,-1.76099732198759
140,-1.28310863920361,-0.553617220974847,1.74362501229982,0.502062348319561,1.06028322376655,-1.84210733165922,-1.26379546393132
141,-0.713265226337278,-3.20050593963382,2.07504556653274,0.587303309991602,0.178546709592744,-1.70838115731287,-2.19679690047026
142,-1.00183895842959,0.190324522420867,3.48499402946098,1.18860740695315,0.314144853954101,-1.25271201229787,-1.74123478334364
143,-2.72759695700558,-1.34164221835649,1.32874332087282,0.582761923909648,0.705995827510127,-1.24561588035728,-3.27161391944245
144,0.391150675194535,0.789641370988807,3.42643235092565,2.24411412815003,0.0552434432556475,-1.41152714376894,-3.01971154008787
145,0.0697027186659461,-0.286302887983249,1.88089467701689,1.35275530954039,1.43206917985641,-1.61096813424017,-2.64812151717667
146,-1.76683803958253,0.458824640417075,1.34527126815598,-0.242048467629759,1.19834234850165,-1.66860984896504,-2.13920805278191
147,-1.74272645355924,-1.5275080124135,1.84991511554901,0.846018295010945,0.444660883185203,-1.15715639785706,-3.4021371138915
148,-1.6894335138371,-1.79174505127968,3.06481542518476,1.96575513023523,0.423670818176921,-2.06633623735088,-2.3270423653879
149,-0.912276104142935,-0.743051580676008,2.12324721402399,0.824791121519595,0.454794464488025,-1.56532664630557,-2.7142447199474
150,-0.371538909230637,-0.142500771852562,2.9994901970366,2.18691390742034,0.978104978563269,-1.01150900783904,-2.31802522469568
151,1.15608229025569,-0.0862010776834558,2.35829514080493,0.437125914262758,1.0300969358691,-2.11017571013093,-3.29647454904524
152,-0.837532266475031,-2.75602625316177,1.68579803617722,0.0848522015582196,1.53236945059293,-1.09690110465689,-2.58951061747699
153,-0.124686858799058,-0.0385698024391624,1.25031000196283,0.289261787916631,0.0521913884957877,-1.73339206072943,-2.82078006950497
154,-0.38594244113566,-1.33776495930333,2.42287434193019,1.29434047219872,0.409428463184904,-1.58496627482242,-2.9654658326547
155,-1.73171280455642,-1.32253653515367,2.00912976255732,1.15250731743374,1.27667308094237,-1.22502193315261,-2.68434048247756
156,-1.01951299982598,-1.69290869334714,3.35697955978758,1.42918763170821,0.314586979646128,-1.32571348262655,-1.8577745457012
157,-0.607557910850473,-0.924197683464451,3.46243006650567,1.69432979214217,0.510182345230169,-1.04427727319896,-2.52923569530083
158,-0.958930719878754,-0.151253609751788,2.35400897694538,0.37854583622853,0.18705848670128,-0.724372994031952,-3.10192537937218
159,-1.18359575574383,1.12400931251955,-0.093374450797703,-0.34296788829897,-0.695561150476925,-0.830247030174632,-1.84158913223548
160,-0.0835981407310368,0.678003448334667,2.63566786562259,2.04635943827942,-0.643142363569899,-1.07630999562113,-1.77081610022159
161,-0.743690093329162,-0.0745196564677474,2.88975582893057,1.44812102450597,0.797958309158132,-0.873792457546086,-1.73136442144507
162,-1.15146985784929,-1.66677595422597,2.07259004154602,0.882059902976287,0.426593925729876,-2.5239870734339,-2.63870099049795
163,0.960200436172305,0.323755733671029,3.25142671779776,1.28719724583842,0.911200512905838,-1.26223143121668,-2.3836516623589
164,-0.318740476026167,-0.889260266533049,2.43502743865216,1.54433307266256,1.07197484718351,-1.56174699098779,-2.79196411692088
165,-0.947151305851432,-0.759323175427948,1.83099002619997,1.02033701845283,-0.0280151173485495,-1.58718328917221,-1.4643610265575
166,1.26261002728312,0.35106791576629,3.28122007905818,2.04337985484636,1.54281890624536,-1.77826714807111,-2.6141413787993
167,0.823585691825513,3.28529895397868,1.96532097859603,0.251520153158508,1.20661269088195,-0.871539354030193,-2.0750159857091
168,-0.914321058319417,-1.01602056065129,3.16895622822858,1.88611975761515,1.40010038973102,-1.00581528276392,-2.9173404863698
169,-1.32924623577796,-0.68813318189529,0.938685845189104,-0.314137628504866,1.44749959705854,-1.70806279498844,-3.43298629095649
170,-0.929326948247999,-3.06728961611222,2.24029869838355,0.280676387341342,0.777369508177206,-0.932691249094828,-2.15726203162444
171,1.31537073553034,1.66121362678335,0.796029974666439,0.592665125825477,0.531753214546027,-0.994325657029234,-2.89538541978871
172,-0.312681088716388,1.08944419051719,0.238008991714636,-0.515502716288026,1.14818450028385,-1.27931554879414,-3.82106584379501
173,0.553518554134051,1.09128062956634,2.64164401127765,2.07751502988108,0.933700816240114,-1.91387484574183,-2.99707872148304
174,0.513122038964043,1.81876584596758,0.635768515017618,0.189382074479712,1.14556563726567,-1.87981187218294,-2.8210342771205
175,-1.21990382546479,1.05982352230258,1.41985420286386,1.17166810873294,0.187957006634025,-1.30539374355787,-2.23419134794911
176,-0.492962574897652,-1.50909576096328,3.95375453103852,1.79801681055494,1.14693762509747,-0.67104819575942,-2.61512996003657
177,-0.27379221140682,1.13476347452165,3.63562026861361,1.39964195185938,1.70313950719953,-1.98025915758418,-3.13809102735559
178,-1.22268535407591,-2.09404862880785,0.0595302287989578,-0.816211101557741,-0.112359438452388,-0.775897275867556,-1.58384415866663
179,-0.497795448764561,-0.575047750902691,0.742475862708525,1.0831849990952,0.302826967562805,-1.39253100078519,-1.79294527074084
180,-1.02208632362833,-0.689688021726116,0.241455139862662,-0.759794617900116,0.292113339517922,-0.85960264349818,-1.95241265114013
181,1.14138215940205,0.470225179464709,2.73572121426907,0.931556555325624,1.02348607688162,-2.12663716678724,-3.51394085262113
182,1.18967397839851,0.573461343709864,3.20272294590585,2.00967854800062,0.714837566169581,-1.16686334381348,-1.47950193188496
183,-1.68752356416218,0.710482153175824,1.22136562048467,1.09996326013593,0.0890936044847337,-0.572287709461646,-1.89725085534232
184,0.461885577051633,1.88497724350852,1.84754655533836,0.210008092082238,1.21908253115188,-1.41505452879905,-2.63778634587919
185,-0.943093254461995,-0.692410114354322,1.77911158554543,0.419279953113897,0.826932832954867,-1.54614958858631,-2.99082271427689
186,0.896239256531175,0.267610394673901,2.45168935014969,0.60637256730466,1.22194810666089,-1.75617483755706,-3.16567348066346
187,1.65986455025105,0.541461523254335,3.02564606056961,0.874787572357747,0.973628251787007,-1.77185108408448,-2.75178799961572
188,-2.0574934579698,-0.748886322135595,2.03246544119818,-0.0723259582958378,0.653959167524165,-1.90790107019496,-2.20111417041884
189,-1.55840513642669,-1.23363587191091,3.37552195668401,1.78992607009512,0.232470206311145,-1.51283243976648,-1.74005107558404
190,1.22569169251563,0.0874410412649475,2.4300342899222,1.43505679399968,1.84127219956991,-0.819979357926936,-1.67409248262221
191,-0.57611590806149,-0.644912128302656,3.16123824330151,1.98912747027945,0.392580196342256,-1.93686502743548,-2.40046687783821
192,-0.962597732435633,-3.1692624106324,0.489472165983415,-0.233188297470093,0.495075005689865,-1.68296814392124,-2.69940719213078
193,-0.310164203963465,0.431543942716093,0.901356667195513,-0.0403636563539626,1.30548866354762,-1.87785262094188,-3.52792659664728
194,1.23633898735055,0.0280584027698223,3.34699310599777,1.53003459163605,0.801169898618892,-1.46052430368702,-2.99983018117508
195,1.28358344228908,2.00056603539178,3.85132906798642,2.38222659846534,0.597526974035686,-0.894684284921947,-1.51164001126268
196,0.0715270355230963,1.44011493134087,2.78426191068131,0.570276404430288,0.686258983249905,-1.56681911947193,-3.55986618668358
197,0.349239244188713,-0.338161566453951,1.28962147793424,0.617116984800858,0.998108228403289,-2.03043867359966,-2.59022981526237
198,-0.545216623192315,-0.660404789660676,2.81383609257677,1.73804310488432,1.4744681632774,-2.11813845954292,-2.2078213472213
199,-1.34506755281084,-1.3191129250546,-0.424204642006537,-1.20551347001243,1.14809007480855,-0.302229402220596,-3.27919863803713
200,-1.06526709193682,0.0227235536543021,2.49493055062156,2.07163095819238,0.512577937656926,-1.52107540470045,-2.09122533534615
